Jahr;Monat;Branche;Branche_Label;Preisart;Umsatz;Umsatz_Veraenderung
2002;2;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;71.3;1.3
2002;3;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;79.9;-3.2
2002;4;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;84.3;2.9
2002;5;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;93.7;-6.8
2002;6;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;94;-2.5
2002;7;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;91;-3.5
2002;8;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;93.4;-3.2
2002;9;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;104.1;-1.6
2002;10;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;94.8;-5.5
2002;11;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;76.8;-5.9
2002;12;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;76.2;-7.4
2002;1;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;56.5;-3.6
2002;2;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;58.1;-5.2
2002;3;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;72.5;14.2
2002;4;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;76.8;-10.2
2002;5;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;106;7.3
2002;6;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;113.8;-2
2002;7;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;142.1;0.5
2002;8;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;139.8;-1
2002;9;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;116.4;1.1
2002;10;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;99.3;-1.3
2002;11;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;53.6;0.8
2002;12;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;57.6;-0.7
2002;1;WZ08-553;Campingplätze;NOMINAL;49.9;4.2
2002;2;WZ08-553;Campingplätze;NOMINAL;47.4;15.3
2002;3;WZ08-553;Campingplätze;NOMINAL;62;35.4
2002;4;WZ08-553;Campingplätze;NOMINAL;100.6;3.5
2002;5;WZ08-553;Campingplätze;NOMINAL;88.4;9.5
2002;6;WZ08-553;Campingplätze;NOMINAL;85.7;9.9
2002;7;WZ08-553;Campingplätze;NOMINAL;109.6;-5.1
2002;8;WZ08-553;Campingplätze;NOMINAL;115.9;9.3
2002;9;WZ08-553;Campingplätze;NOMINAL;66.7;3.9
2002;10;WZ08-553;Campingplätze;NOMINAL;52.3;-3
2002;11;WZ08-553;Campingplätze;NOMINAL;31.5;-4
2002;12;WZ08-553;Campingplätze;NOMINAL;31.7;6.4
2002;1;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2002;2;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2002;3;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2002;4;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2002;5;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2002;6;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2002;7;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2002;8;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2002;9;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2002;10;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2002;11;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2002;12;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2002;1;WZ08-56;Gastronomie;NOMINAL;97.2;-1.3
2002;2;WZ08-56;Gastronomie;NOMINAL;94.7;-3.1
2002;3;WZ08-56;Gastronomie;NOMINAL;108;-0.6
2002;4;WZ08-56;Gastronomie;NOMINAL;107.4;-2.9
2002;5;WZ08-56;Gastronomie;NOMINAL;115.2;-4.6
2002;6;WZ08-56;Gastronomie;NOMINAL;110.7;-6.7
2002;7;WZ08-56;Gastronomie;NOMINAL;112.2;-7.7
2002;8;WZ08-56;Gastronomie;NOMINAL;112.9;-6.7
2002;9;WZ08-56;Gastronomie;NOMINAL;109.5;-5
2002;10;WZ08-56;Gastronomie;NOMINAL;106.1;-9.6
2002;11;WZ08-56;Gastronomie;NOMINAL;98.2;-9.5
2002;12;WZ08-56;Gastronomie;NOMINAL;107.7;-10.5
2002;1;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;100.1;-1.2
2002;2;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;96.9;-3.5
2002;3;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;112.7;0.6
2002;4;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;111.9;-4.5
2002;5;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;123.2;-4.1
2002;6;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;116.6;-7.8
2002;7;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;119.9;-7.5
2002;8;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;121;-7.4
2002;9;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;115.3;-5.1
2002;10;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;109.8;-11.7
2002;11;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;99.6;-11.4
2002;12;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;112.4;-12.2
2002;1;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;NOMINAL;70.6;-3.7
2002;2;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;NOMINAL;70.9;-1.9
2002;3;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;NOMINAL;75;-6.9
2002;4;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;NOMINAL;77.9;4.8
2002;5;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;NOMINAL;73.6;-9.6
2002;6;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;NOMINAL;76.7;-3.5
2002;7;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;NOMINAL;76.5;-4.1
2002;8;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;NOMINAL;72.3;-7.2
2002;9;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;NOMINAL;78.1;-4.4
2002;10;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;NOMINAL;76.9;-3.4
2002;11;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;NOMINAL;76;-3.4
2002;12;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;NOMINAL;72.7;-1.9
2002;1;WZ08-563;Ausschank von Getränken;NOMINAL;127.9;0.5
2002;2;WZ08-563;Ausschank von Getränken;NOMINAL;125.4;-2.9
2002;3;WZ08-563;Ausschank von Getränken;NOMINAL;139.6;-0.5
2002;4;WZ08-563;Ausschank von Getränken;NOMINAL;134.5;-1.9
2002;5;WZ08-563;Ausschank von Getränken;NOMINAL;142.2;-2.1
2002;6;WZ08-563;Ausschank von Getränken;NOMINAL;137.1;-3.9
2002;7;WZ08-563;Ausschank von Getränken;NOMINAL;130.5;-11.7
2002;8;WZ08-563;Ausschank von Getränken;NOMINAL;137.1;-1.9
2002;9;WZ08-563;Ausschank von Getränken;NOMINAL;131.8;-4.6
2002;10;WZ08-563;Ausschank von Getränken;NOMINAL;137.7;-5
2002;11;WZ08-563;Ausschank von Getränken;NOMINAL;130.2;-6.5
2002;12;WZ08-563;Ausschank von Getränken;NOMINAL;143.9;-8.5
2002;1;WZ08-561-01;Gaststättengewerbe;NOMINAL;103.7;-1
2002;2;WZ08-561-01;Gaststättengewerbe;NOMINAL;100.6;-3.3
2002;3;WZ08-561-01;Gaststättengewerbe;NOMINAL;116;0.3
2002;4;WZ08-561-01;Gaststättengewerbe;NOMINAL;114.7;-4.2
2002;5;WZ08-561-01;Gaststättengewerbe;NOMINAL;125.4;-3.8
2002;6;WZ08-561-01;Gaststättengewerbe;NOMINAL;119.1;-7.2
2002;7;WZ08-561-01;Gaststättengewerbe;NOMINAL;120.9;-8.3
2002;8;WZ08-561-01;Gaststättengewerbe;NOMINAL;122.8;-6.6
2002;9;WZ08-561-01;Gaststättengewerbe;NOMINAL;117.2;-5.1
2002;10;WZ08-561-01;Gaststättengewerbe;NOMINAL;113.3;-10.6
2002;11;WZ08-561-01;Gaststättengewerbe;NOMINAL;103.7;-10.5
2002;12;WZ08-561-01;Gaststättengewerbe;NOMINAL;116.5;-11.5
2002;1;WZ08-55-01;Gastgewerbe;NOMINAL;85.8;-1.4
2002;2;WZ08-55-01;Gastgewerbe;NOMINAL;85;-1.7
2002;3;WZ08-55-01;Gastgewerbe;NOMINAL;96.6;-1.1
2002;4;WZ08-55-01;Gastgewerbe;NOMINAL;98.2;-1.3
2002;5;WZ08-55-01;Gastgewerbe;NOMINAL;107;-5.1
2002;6;WZ08-55-01;Gastgewerbe;NOMINAL;104.8;-5
2002;7;WZ08-55-01;Gastgewerbe;NOMINAL;105.3;-6.1
2002;8;WZ08-55-01;Gastgewerbe;NOMINAL;106.6;-5.2
2002;9;WZ08-55-01;Gastgewerbe;NOMINAL;107.8;-3.7
2002;10;WZ08-55-01;Gastgewerbe;NOMINAL;101.8;-8
2002;11;WZ08-55-01;Gastgewerbe;NOMINAL;89;-8.2
2002;12;WZ08-55-01;Gastgewerbe;NOMINAL;94.5;-9.3
2003;1;WZ08-55;Beherbergung;REAL;82.7;-9.8
2003;2;WZ08-55;Beherbergung;REAL;84.8;-8.3
2003;3;WZ08-55;Beherbergung;REAL;97.1;-7.3
2003;4;WZ08-55;Beherbergung;REAL;97.9;-12.2
2003;5;WZ08-55;Beherbergung;REAL;118.3;-4.4
2003;6;WZ08-55;Beherbergung;REAL;114.7;-7.9
2003;7;WZ08-55;Beherbergung;REAL;109;-10
2003;8;WZ08-55;Beherbergung;REAL;112.4;-9.5
2003;9;WZ08-55;Beherbergung;REAL;124.6;-8.5
2003;10;WZ08-55;Beherbergung;REAL;118.5;-4.3
2003;11;WZ08-55;Beherbergung;REAL;94.5;-3.9
2003;12;WZ08-55;Beherbergung;REAL;94.6;-0.1
2003;1;WZ08-551;Hotels, Gasthöfe und Pensionen;REAL;82.7;-10.7
2003;2;WZ08-551;Hotels, Gasthöfe und Pensionen;REAL;84.9;-9.4
2003;3;WZ08-551;Hotels, Gasthöfe und Pensionen;REAL;96.7;-8
2003;4;WZ08-551;Hotels, Gasthöfe und Pensionen;REAL;96.5;-13.1
2003;5;WZ08-551;Hotels, Gasthöfe und Pensionen;REAL;117.7;-4
2003;6;WZ08-551;Hotels, Gasthöfe und Pensionen;REAL;113;-8.2
2003;7;WZ08-551;Hotels, Gasthöfe und Pensionen;REAL;106.3;-9.5
2003;8;WZ08-551;Hotels, Gasthöfe und Pensionen;REAL;109.2;-9.5
2003;9;WZ08-551;Hotels, Gasthöfe und Pensionen;REAL;124;-8.4
2003;10;WZ08-551;Hotels, Gasthöfe und Pensionen;REAL;118.5;-4.4
2003;11;WZ08-551;Hotels, Gasthöfe und Pensionen;REAL;96;-4.7
2003;12;WZ08-551;Hotels, Gasthöfe und Pensionen;REAL;95;-1.9
2003;1;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;REAL;75.3;-1.6
2003;2;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;REAL;80.9;4.8
2003;3;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;REAL;96;-2.9
2003;4;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;REAL;100.7;-7
2003;5;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;REAL;127.3;-9.5
2003;6;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;REAL;140.1;-4.4
2003;7;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;REAL;143.9;-14.6
2003;8;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;REAL;144.7;-13.9
2003;9;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;REAL;139.4;-12.1
2003;10;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;REAL;129.8;-3.4
2003;11;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;REAL;80.8;12.2
2003;12;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;REAL;89.3;32.9
2003;1;WZ08-553;Campingplätze;REAL;83.8;22
2003;2;WZ08-553;Campingplätze;REAL;68.5;5.1
2003;3;WZ08-553;Campingplätze;REAL;105.5;23.7
2003;4;WZ08-553;Campingplätze;REAL;154.7;11.8
2003;5;WZ08-553;Campingplätze;REAL;117.6;-3.3
2003;6;WZ08-553;Campingplätze;REAL;135.2;14.8
2003;7;WZ08-553;Campingplätze;REAL;159.8;10.1
2003;8;WZ08-553;Campingplätze;REAL;197.4;28.5
2003;9;WZ08-553;Campingplätze;REAL;110.7;25.2
2003;10;WZ08-553;Campingplätze;REAL;83;19.8
2003;11;WZ08-553;Campingplätze;REAL;45.9;9.8
2003;12;WZ08-553;Campingplätze;REAL;50.8;21
2003;1;WZ08-559;Sonstige Beherbergungsstätten;REAL;0;0
2003;2;WZ08-559;Sonstige Beherbergungsstätten;REAL;0;0
2003;3;WZ08-559;Sonstige Beherbergungsstätten;REAL;0;0
2003;4;WZ08-559;Sonstige Beherbergungsstätten;REAL;0;0
2003;5;WZ08-559;Sonstige Beherbergungsstätten;REAL;0;0
2003;6;WZ08-559;Sonstige Beherbergungsstätten;REAL;0;0
2003;7;WZ08-559;Sonstige Beherbergungsstätten;REAL;0;0
2003;8;WZ08-559;Sonstige Beherbergungsstätten;REAL;0;0
2003;9;WZ08-559;Sonstige Beherbergungsstätten;REAL;0;0
2003;10;WZ08-559;Sonstige Beherbergungsstätten;REAL;0;0
2003;11;WZ08-559;Sonstige Beherbergungsstätten;REAL;0;0
2003;12;WZ08-559;Sonstige Beherbergungsstätten;REAL;0;0
2003;1;WZ08-56;Gastronomie;REAL;112.1;-7.7
2003;2;WZ08-56;Gastronomie;REAL;110.1;-6.8
2003;3;WZ08-56;Gastronomie;REAL;122.9;-8.6
2003;4;WZ08-56;Gastronomie;REAL;122.8;-8.1
2003;5;WZ08-56;Gastronomie;REAL;133.4;-6.6
2003;6;WZ08-56;Gastronomie;REAL;130.3;-5.2
2003;7;WZ08-56;Gastronomie;REAL;132.3;-4.6
2003;8;WZ08-56;Gastronomie;REAL;133.1;-4.6
2003;9;WZ08-56;Gastronomie;REAL;129.3;-4.5
2003;10;WZ08-56;Gastronomie;REAL;126.8;-3.4
2003;11;WZ08-56;Gastronomie;REAL;117.8;-3
2003;12;WZ08-56;Gastronomie;REAL;129.3;-2.6
2003;1;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;REAL;112.6;-10.1
2003;2;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;REAL;110.3;-8.7
2003;3;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;REAL;125.5;-10.5
2003;4;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;REAL;126.1;-9.3
2003;5;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;REAL;139.1;-9
2003;6;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;REAL;135.2;-6.4
2003;7;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;REAL;138;-6.9
2003;8;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;REAL;140.4;-6.1
2003;9;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;REAL;132.2;-7.2
2003;10;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;REAL;128.6;-5.3
2003;11;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;REAL;118.5;-4
2003;12;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;REAL;132.4;-4.3
2003;1;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;REAL;85.7;-2.7
2003;2;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;REAL;85.6;-3.2
2003;3;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;REAL;90.1;-3.4
2003;4;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;REAL;88.2;-8.9
2003;5;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;REAL;89.8;-1.8
2003;6;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;REAL;91;-4.4
2003;7;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;REAL;94.5;-0.3
2003;8;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;REAL;86.3;-3.6
2003;9;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;REAL;97.4;0.7
2003;10;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;REAL;95.3;0.4
2003;11;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;REAL;91.1;-3.1
2003;12;WZ08-562;Caterer und sonstige Verpflegungsdienstleistungen;REAL;90.5;1
2003;1;WZ08-563;Ausschank von Getränken;REAL;157.3;-1.1
2003;2;WZ08-563;Ausschank von Getränken;REAL;152.6;-1.8
2003;3;WZ08-563;Ausschank von Getränken;REAL;166.7;-3.5
2003;4;WZ08-563;Ausschank von Getränken;REAL;165.4;-0.5
2003;5;WZ08-563;Ausschank von Getränken;REAL;176.8;0.7
2003;6;WZ08-563;Ausschank von Getränken;REAL;171.6;1.5
2003;7;WZ08-563;Ausschank von Getränken;REAL;166.1;3.3
2003;8;WZ08-563;Ausschank von Getränken;REAL;172.6;2.3
2003;9;WZ08-563;Ausschank von Getränken;REAL;168.5;3.9
2003;10;WZ08-563;Ausschank von Getränken;REAL;173.1;2.4
2003;11;WZ08-563;Ausschank von Getränken;REAL;161.4;1.1
2003;12;WZ08-563;Ausschank von Getränken;REAL;179.5;1.8
2003;1;WZ08-561-01;Gaststättengewerbe;REAL;118.8;-8.6
2003;2;WZ08-561-01;Gaststättengewerbe;REAL;116.2;-7.5
2003;3;WZ08-561-01;Gaststättengewerbe;REAL;131.2;-9.3
2003;4;WZ08-561-01;Gaststättengewerbe;REAL;131.6;-7.8
2003;5;WZ08-561-01;Gaststättengewerbe;REAL;144.3;-7.4
2003;6;WZ08-561-01;Gaststättengewerbe;REAL;140.2;-5.2
2003;7;WZ08-561-01;Gaststättengewerbe;REAL;141.9;-5.3
2003;8;WZ08-561-01;Gaststättengewerbe;REAL;144.8;-4.7
2003;9;WZ08-561-01;Gaststättengewerbe;REAL;137.2;-5.4
2003;10;WZ08-561-01;Gaststättengewerbe;REAL;134.8;-3.9
2003;11;WZ08-561-01;Gaststättengewerbe;REAL;124.4;-3
2003;12;WZ08-561-01;Gaststättengewerbe;REAL;138.9;-3.3
2003;1;WZ08-55-01;Gastgewerbe;REAL;100.3;-8.4
2003;2;WZ08-55-01;Gastgewerbe;REAL;99.9;-7.3
2003;3;WZ08-55-01;Gastgewerbe;REAL;112.5;-8.1
2003;4;WZ08-55-01;Gastgewerbe;REAL;112.9;-9.5
2003;5;WZ08-55-01;Gastgewerbe;REAL;127.3;-5.9
2003;6;WZ08-55-01;Gastgewerbe;REAL;124;-6.3
2003;7;WZ08-55-01;Gastgewerbe;REAL;123;-6.6
2003;8;WZ08-55-01;Gastgewerbe;REAL;124.8;-6.4
2003;9;WZ08-55-01;Gastgewerbe;REAL;127.4;-6.3
2003;10;WZ08-55-01;Gastgewerbe;REAL;123.5;-3.7
2003;11;WZ08-55-01;Gastgewerbe;REAL;108.4;-3.4
2003;12;WZ08-55-01;Gastgewerbe;REAL;115.3;-1.8
2003;1;WZ08-55;Beherbergung;NOMINAL;63.4;-8
2003;2;WZ08-55;Beherbergung;NOMINAL;65.6;-6.7
2003;3;WZ08-55;Beherbergung;NOMINAL;74.7;-5.8
2003;4;WZ08-55;Beherbergung;NOMINAL;75.6;-10.4
2003;5;WZ08-55;Beherbergung;NOMINAL;91.2;-3.4
2003;6;WZ08-55;Beherbergung;NOMINAL;88.9;-6.4
2003;7;WZ08-55;Beherbergung;NOMINAL;85.4;-9.4
2003;8;WZ08-55;Beherbergung;NOMINAL;88.1;-8.7
2003;9;WZ08-55;Beherbergung;NOMINAL;97;-7
2003;10;WZ08-55;Beherbergung;NOMINAL;92;-2.6
2003;11;WZ08-55;Beherbergung;NOMINAL;72.7;-2.9
2003;12;WZ08-55;Beherbergung;NOMINAL;75.3;0.9
2003;1;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;63.5;-9
2003;2;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;65.7;-7.9
2003;3;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;74.6;-6.6
2003;4;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;74.6;-11.5
2003;5;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;91;-2.9
2003;6;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;87.5;-6.9
2003;7;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;82.8;-9
2003;8;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;85.3;-8.7
2003;9;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;96.8;-7
2003;10;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;92.2;-2.7
2003;11;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;74;-3.6
2003;12;WZ08-551;Hotels, Gasthöfe und Pensionen;NOMINAL;75.6;-0.8
2003;1;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;56.5;-
2003;2;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;61.6;6
2003;3;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;71.6;-1.2
2003;4;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;75.6;-1.6
2003;5;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;95.4;-10
2003;6;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;109.2;-4
2003;7;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;121.7;-14.4
2003;8;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;122.7;-12.2
2003;9;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;104.4;-10.3
2003;10;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;97.6;-1.7
2003;11;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;60.1;12.1
2003;12;WZ08-552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;NOMINAL;74.9;30
2003;1;WZ08-553;Campingplätze;NOMINAL;63.3;26.9
2003;2;WZ08-553;Campingplätze;NOMINAL;51.8;9.3
2003;3;WZ08-553;Campingplätze;NOMINAL;79.7;28.5
2003;4;WZ08-553;Campingplätze;NOMINAL;116.8;16.1
2003;5;WZ08-553;Campingplätze;NOMINAL;88.8;0.5
2003;6;WZ08-553;Campingplätze;NOMINAL;102.2;19.3
2003;7;WZ08-553;Campingplätze;NOMINAL;122;11.3
2003;8;WZ08-553;Campingplätze;NOMINAL;150.6;29.9
2003;9;WZ08-553;Campingplätze;NOMINAL;84.6;26.8
2003;10;WZ08-553;Campingplätze;NOMINAL;63.4;21.2
2003;11;WZ08-553;Campingplätze;NOMINAL;35;11.1
2003;12;WZ08-553;Campingplätze;NOMINAL;38.9;22.7
2003;1;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2003;2;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2003;3;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2003;4;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2003;5;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2003;6;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2003;7;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2003;8;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2003;9;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2003;10;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2003;11;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2003;12;WZ08-559;Sonstige Beherbergungsstätten;NOMINAL;0;0
2003;1;WZ08-56;Gastronomie;NOMINAL;90.8;-6.6
2003;2;WZ08-56;Gastronomie;NOMINAL;89.2;-5.8
2003;3;WZ08-56;Gastronomie;NOMINAL;99.7;-7.7
2003;4;WZ08-56;Gastronomie;NOMINAL;99.7;-7.2
2003;5;WZ08-56;Gastronomie;NOMINAL;108.2;-6.1
2003;6;WZ08-56;Gastronomie;NOMINAL;105.8;-4.4
2003;7;WZ08-56;Gastronomie;NOMINAL;107.5;-4.2
2003;8;WZ08-56;Gastronomie;NOMINAL;108.2;-4.2
2003;9;WZ08-56;Gastronomie;NOMINAL;105.2;-3.9
2003;10;WZ08-56;Gastronomie;NOMINAL;103.2;-2.7
2003;11;WZ08-56;Gastronomie;NOMINAL;95.8;-2.4
2003;12;WZ08-56;Gastronomie;NOMINAL;105.6;-1.9
2003;1;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;91;-9.1
2003;2;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;89.3;-7.8
2003;3;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;101.5;-9.9
2003;4;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;102.2;-8.7
2003;5;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;112.7;-8.5
2003;6;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;109.5;-6.1
2003;7;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;112;-6.6
2003;8;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;114;-5.8
2003;9;WZ08-561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;NOMINAL;107.4;-6.9
