Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;UNT003__Unternehmen__Anzahl;RSF101__RSF__Unternehmen__Prozent;ENH001__Oertliche_Einheiten__Anzahl;RSF102__RSF__Oertliche_Einheiten__Prozent;ERW012__Beschaeftigte__Anzahl;ERW005__Arbeitnehmer__Anzahl;RSF002__RSF__Arbeitnehmer__Prozent;ERW014__Teilzeitbeschaeftigte__Anzahl;UMS002__Umsatz__Mill._EUR;RSF104__RSF__Umsatz__Prozent;UMS049__Umsatz_je_Unternehmen__Tsd._EUR;UMS051__Umsatz_je_Beschaeftigten__Tsd._EUR;UMS056__Umsatz_aus_ECommerce__Prozent;ERT005__Sonstige_betriebliche_Ertraege__Mill._EUR;SUB001__Subventionen__Mill._EUR;BST021__Warenbestaende_am_Anfang_des_Jahres__Mill._EUR;BST022__Warenbestaende_am_Ende_des_Jahres__Mill._EUR;ETG008__Entgelte__Mill._EUR;RSF008__RSF__Entgelte__Prozent;INV018__Bruttoinvestitionen_in_Sachanlagen__Mill._EUR;RSF106__RSF__Bruttoinvestitionen_in_Sachanlagen__Prozent;ERT004__Rohertragsquote__Prozent;AUFW01__Aufwendungen__Mill._EUR;ERT003__Rohertrag__Mill._EUR;PRO013__Produktionswert__Mill._EUR;PRO018__Produktionswert_(Anteil_am_Umsatz)__Prozent;BWS003__Bruttowertschoepfung_zu_Faktorkosten__Mill._EUR;RSF107__RSF__BWS_zu_Faktorkosten__Prozent;BWS009__BWS_zu_Faktorkosten_(Anteil_am_Umsatz)__Prozent;BBU001__Bruttobetriebsueberschuss__Mill._EUR;BBU002__Bruttobetriebsueberschuss_(Anteil_am_Umsatz)__Prozent
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ085621;EventCaterer;7208;;8920;;82917;75464;;52186;2844;;395;34;5,4;24;6;48;48;722;;84;;69,1;2428;1966;2849;100,2;1331;;46,8;446;15,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ085629;Erbringung sonstiger Verpflegungsdienstleistungen;9564;;18491;;214390;205879;;132521;9450;;988;44;4,1;199;67;148;163;3096;;197;;65,3;8812;6172;9576;101,3;4689;;49,6;919;9,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08563;Ausschank von Getränken;35872;0,9;38041;1,3;240516;197055;3,1;162765;6270;2,0;175;26;0,4;54;2;136;153;1185;3,2;207;12,2;68,6;5171;4300;6255;99,7;2651;3,4;42,3;1174;18,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856301;Schankwirtschaften;28046;;29420;;153212;120461;;96227;4146;;148;27;0,4;34;2;75;84;785;;151;;69,6;3347;2884;4136;99,8;1827;;44,1;844;20,3
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856302;Diskotheken und Tanzlokale;1494;;1602;;38023;36797;;32479;752;;504;20;0,7;7;0;19;21;175;;26;;75,1;646;565;756;100,4;332;;44,1;115;15,3
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856303;Bars;3425;;3711;;24202;20889;;17175;713;;208;29;0,1;9;0;30;33;136;;18;;71,3;600;508;720;101,0;290;;40,7;124;17,4
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856304;Vergnügungslokale;216;;239;;3116;2968;;2506;98;;454;31;0,1;1;0;1;1;24;;1;;75,1;80;74;99;100,5;49;;50,0;20;20,0
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856309;Sonstige getränkegeprägte Gastronomie;2691;;3068;;21963;15941;;14377;561;;208;26;0,1;4;0;10;14;65;;11;;48,1;497;270;544;97,0;154;;27,4;71;12,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856101;Gaststättengewerbe;171613;0,2;186706;0,5;1482155;1295929;1,2;926176;49363;0,8;288;33;1,2;421;15;847;895;11978;0,9;1859;6,4;69,3;42093;34211;49265;99,8;22538;1,2;45,7;7753;15,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ085501;Gastgewerbe;234948;0,1;266459;0,5;2374448;2122509;0,8;1385005;92988;0,5;396;39;8,3;1514;192;1466;1566;23881;0,6;4162;3,8;73,3;79748;68190;93802;100,9;44429;0,8;47,8;15045;16,2
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855;Beherbergung;45855;0,5;52496;1,0;589745;537721;1,3;269427;33204;0,9;724;56;24,0;448;69;458;476;8535;1,0;2038;7,6;82,6;28124;27430;33504;100,9;16072;1,3;48,4;5616;16,9
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08551;Hotels, Gasthöfe und Pensionen;32082;0,7;36388;1,2;514627;480707;1,4;228925;29628;1,0;924;58;24,0;377;12;393;400;7743;1,1;1680;9,2;82,9;25276;24572;29892;100,9;14225;1,5;48,0;4749;16,0
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855101;Hotels (ohne Hotels garnis);11929;;14288;;341348;330139;;132192;21926;;1838;64;25,8;307;8;266;279;5963;;1217;;83,7;19249;18359;22174;101,1;10280;;46,9;3005;13,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855102;Hotels garnis;6536;;7620;;65778;59461;;33660;3919;;600;60;28,7;34;2;64;52;885;;246;;85,6;3114;3354;3912;99,8;1918;;48,9;829;21,2
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855103;Gasthöfe;8102;;8553;;85176;75082;;51984;2886;;356;34;7,5;27;1;51;57;749;;156;;73,9;2276;2132;2905;100,6;1574;;54,5;645;22,4
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855104;Pensionen;5515;;5927;;22324;16026;;11089;897;;163;40;14,1;8;1;12;12;146;;61;;81,1;637;728;901;100,4;454;;50,5;270;30,0
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;10897;0,6;12654;2,5;55031;39667;4,2;29779;2505;1,7;230;46;30,1;55;27;38;45;528;3,2;200;6,9;80,2;1967;2009;2552;101,9;1281;1,8;51,1;627;25,0
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855201;Erholungs und Ferienheime;659;;743;;9751;6878;;7255;309;;469;32;14,0;6;19;8;9;106;;16;;79,6;292;246;312;101,2;172;;55,9;42;13,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855202;Ferienzentren;74;;103;;4949;4848;;2182;432;;5854;87;40,8;14;0;5;4;81;;19;;82,9;349;358;441;102,3;198;;45,8;97;22,4
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855203;Ferienhäuser und Ferienwohnungen;9412;;10551;;27550;15952;;12348;1168;;124;42;31,3;13;1;17;24;167;;100;;77,7;817;908;1185;101,4;582;;49,8;373;31,9
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855204;Jugendherbergen und Hütten;752;;1257;;12780;11989;;7994;596;;792;47;28,2;21;7;9;8;174;;65;;83,3;509;497;614;102,9;329;;55,2;115;19,2
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08553;Campingplätze;1552;3,2;1715;3,6;13271;11843;5,2;7028;708;3,9;456;53;11,5;8;0;25;28;147;4,0;76;7,5;79,9;524;566;690;97,5;379;3,0;53,6;196;27,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08559;Sonstige Beherbergungsstätten;1324;0,3;1739;3,1;6816;5504;3,8;3695;363;1,7;274;53;9,2;8;29;2;3;116;2,6;82;15,9;78,1;357;283;369;101,7;187;2,0;51,5;43;12,0
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855901;Privatquartiere;828;;924;;2244;1312;;1331;88;;106;39;12,1;1;0;0;1;15;;3;;84,7;67;75;89;100,7;40;;45,8;22;25,3
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855909;Sonstige Beherbergungsstätten a.n.g.;496;;815;;4572;4192;;2364;275;;554;60;8,2;7;29;2;2;101;;78;;76,0;290;209;280;102,1;146;;53,3;21;7,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856;Gastronomie;186416;0,1;214676;0,7;1816777;1616919;1,4;1124343;65103;0,5;349;36;2,2;648;137;1054;1130;16505;1,0;2334;5,5;69,0;55645;44906;65063;99,9;30648;0,7;47,1;10319;15,9
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;135638;0,3;150523;0,9;1291848;1145270;1,6;789335;46221;0,7;341;36;1,7;412;37;735;802;11357;1,1;1886;6,7;69,6;38988;32181;46158;99,9;21777;0,9;47,1;7750;16,8
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856101;Restaurants mit herkömmlicher Bedienung;78908;;84946;;825024;737010;;500731;28458;;361;34;1,5;270;35;513;557;7357;;1099;;69,4;24203;19759;28468;100,0;13699;;48,1;4604;16,2
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856102;Restaurants mit Selbstbedienung;3453;;6370;;127520;124472;;80650;6996;;2026;55;2,2;62;1;68;74;1820;;407;;72,3;6256;5058;6966;99,6;3027;;43,3;809;11,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856103;Imbissstuben und Ähnliches;34237;;36360;;170462;134536;;102588;5908;;173;35;3,4;45;1;88;98;1000;;161;;65,7;4569;3883;5882;99,5;2639;;44,7;1395;23,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856104;Cafes;11527;;12715;;111354;99598;;71733;3154;;274;28;0,5;20;1;46;51;860;;120;;70,5;2694;2223;3132;99,3;1554;;49,3;485;15,4
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856105;Eissalons;7514;;10133;;57487;49654;;33633;1705;;227;30;0,2;16;0;20;21;320;;99;;73,8;1266;1257;1711;100,4;858;;50,3;456;26,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08562;Caterer und sonstige Verpflegungsdienstleistungen;16281;1,4;27909;3,0;299696;284995;3,4;184468;12803;1,0;786;43;4,9;195;98;199;201;4052;2,6;309;6,6;66,0;11866;8448;12871;100,5;6179;1,3;48,3;1233;9,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ085621;EventCaterer;7771;;9931;;97842;90731;;61948;3612;;465;37;5,2;30;13;53;53;945;;117;;70,5;3140;2547;3616;100,1;1675;;46,4;513;14,2
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ085629;Erbringung sonstiger Verpflegungsdienstleistungen;8510;;17978;;201854;194264;;122520;9192;;1080;46;4,8;166;86;146;148;3107;;192;;64,2;8726;5901;9255;100,7;4504;;49,0;719;7,8
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08563;Ausschank von Getränken;34497;1,0;36244;1,1;225234;186654;5,1;150540;6079;1,2;176;27;0,5;40;1;120;128;1096;4,1;139;8,9;70,4;4791;4276;6034;99,3;2692;1,7;44,3;1337;22,0
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856301;Schankwirtschaften;25784;;26887;;138852;111472;;87787;3850;;149;28;0,5;22;1;77;89;696;;95;;70,1;3018;2700;3836;99,6;1734;;45,0;867;22,5
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856302;Diskotheken und Tanzlokale;1393;;1556;;38178;36961;;30366;775;;557;20;0,4;6;0;19;14;165;;11;;77,4;635;600;772;99,6;342;;44,1;142;18,3
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856303;Bars;3613;;3861;;26764;22844;;19889;683;;189;26;0,6;9;0;8;9;133;;17;;71,4;561;488;674;98,7;296;;43,3;132;19,3
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856304;Vergnügungslokale;397;;494;;3436;3238;;2365;197;;497;57;0,0;2;0;2;3;32;;2;;77,4;155;153;199;101,0;86;;43,5;45;23,0
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856309;Sonstige getränkegeprägte Gastronomie;3309;;3447;;18004;12139;;10132;573;;173;32;0,7;2;0;15;13;70;;14;;58,6;423;336;553;96,4;235;;40,9;151;26,3
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856101;Gaststättengewerbe;170135;0,2;186767;0,7;1517082;1331924;1,5;939875;52300;0,6;307;34;1,6;453;39;855;930;12453;1,0;2025;6,3;69,7;43779;36457;52192;99,8;24469;0,8;46,8;9086;17,4
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ085501;Gastgewerbe;232271;0,1;267172;0,6;2406522;2154640;1,1;1393770;98307;0,4;423;41;9,6;1096;206;1512;1607;25040;0,7;4373;4,6;73,6;83768;72336;98567;100,3;46720;0,6;47,5;15935;16,2
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855;Beherbergung;46045;0,4;52881;1,1;564962;516537;1,4;255715;34400;0,9;747;61;24,4;446;103;520;526;8516;1,0;2244;8,4;83,0;29120;28546;34681;100,8;16317;1,4;47,4;5836;17,0
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08551;Hotels, Gasthöfe und Pensionen;31292;0,6;35690;1,3;485990;454471;1,5;216473;30469;1,0;974;63;24,5;380;34;456;455;7637;1,0;1746;10,7;83,2;25889;25353;30728;100,9;14384;1,5;47,2;4994;16,4
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855101;Hotels (ohne Hotels garnis);12232;;14878;;334896;324754;;132225;23009;;1881;69;24,7;315;27;278;283;6016;;1393;;83,8;20181;19285;23241;101,0;10563;;45,9;3175;13,8
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855102;Hotels garnis;6040;;7141;;60446;54590;;31064;4041;;669;67;34,2;32;1;103;103;867;;197;;86,3;3131;3488;4055;100,4;2002;;49,5;942;23,3
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855103;Gasthöfe;7784;;8088;;70970;60949;;42229;2588;;333;36;7,6;28;3;65;59;635;;114;;74,1;2012;1918;2599;100,4;1393;;53,8;602;23,2
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855104;Pensionen;5235;;5583;;19679;14178;;10956;830;;159;42;23,3;5;3;10;11;120;;42;;79,7;565;662;833;100,3;426;;51,4;275;33,1
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;11652;0,8;13523;2,3;56467;42708;4,4;27408;2745;1,9;236;49;28,2;49;26;31;35;588;3,3;334;6,7;82,5;2225;2264;2781;101,3;1329;2,7;48,4;600;21,9
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855201;Erholungs und Ferienheime;455;;515;;5578;5070;;3238;253;;555;45;13,3;6;17;5;7;95;;16;;82,9;258;210;258;101,9;135;;53,4;18;7,3
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855202;Ferienzentren;81;;110;;5720;5634;;2346;542;;6700;95;44,6;9;0;5;5;104;;77;;84,4;473;458;544;100,3;206;;38,0;79;14,5
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855203;Ferienhäuser und Ferienwohnungen;10328;;11622;;32047;19420;;13788;1339;;130;42;27,9;14;1;12;16;210;;175;;80,9;944;1083;1350;100,9;675;;50,4;413;30,8
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855204;Jugendherbergen und Hütten;787;;1275;;13122;12585;;8036;611;;776;47;20,5;20;8;8;8;179;;66;;84,0;549;513;629;102,8;313;;51,3;90;14,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08553;Campingplätze;1653;2,9;1827;3,3;14824;13169;10,6;7998;781;7,1;472;53;12,4;8;2;30;33;160;8,5;100;17,5;80,2;586;626;760;97,3;406;7,2;52,1;208;26,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08559;Sonstige Beherbergungsstätten;1448;0,5;1842;4,1;7681;6190;5,3;3836;405;3,6;279;53;12,3;9;41;3;3;131;7,2;65;17,0;75,0;421;304;412;101,7;197;5,0;48,7;34;8,4
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855901;Privatquartiere;1026;;1094;;2627;1483;;1381;95;;92;36;20,7;1;0;1;1;14;;3;;80,4;73;76;95;100,4;39;;41,6;23;24,1
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855909;Sonstige Beherbergungsstätten a.n.g.;422;;748;;5054;4707;;2455;310;;734;61;9,8;8;41;2;2;117;;62;;73,3;348;227;316;102,1;158;;50,9;11;3,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856;Gastronomie;189032;0,0;219311;0,6;1819313;1618970;1,3;1107063;69817;1,0;369;38;2,9;777;145;1138;1202;17698;0,9;2197;4,8;69,5;59701;48514;69920;100,1;32974;1,1;47,2;11102;15,9
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;137024;0,1;153194;0,6;1266383;1120829;1,6;758813;49100;1,0;358;39;2,5;487;19;787;832;11883;1,1;1665;5,4;69,9;41310;34324;49121;100,0;23061;1,3;47,0;8342;17,0
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856101;Restaurants mit herkömmlicher Bedienung;77503;;84341;;792813;707920;;471138;30060;;388;38;2,4;257;14;549;549;7651;;967;;69,6;25291;20922;30061;100,0;14525;;48,3;5041;16,8
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856102;Restaurants mit Selbstbedienung;3790;;6945;;133743;130692;;84168;7463;;1969;56;2,2;160;2;71;87;1895;;258;;72,9;6783;5439;7536;101,0;3176;;42,6;858;11,5
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856103;Imbissstuben und Ähnliches;35656;;38460;;173442;136643;;101578;6531;;183;38;4,8;43;1;93;108;1132;;238;;66,3;5136;4330;6497;99,5;2873;;44,0;1453;22,3
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856104;Cafes;11610;;13107;;102165;89844;;65572;3222;;278;32;0,9;14;2;50;58;840;;125;;70,5;2705;2273;3198;99,2;1583;;49,1;541;16,8
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856105;Eissalons;8465;;10342;;64220;55730;;36358;1824;;215;28;0,1;13;0;24;31;365;;76;;74,6;1395;1360;1829;100,3;903;;49,5;449;24,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08562;Caterer und sonstige Verpflegungsdienstleistungen;16445;1,2;28491;3,1;325386;310111;3,3;194945;14298;3,6;869;44;5,1;242;124;216;229;4617;2,6;376;14,5;67,3;13279;9624;14419;100,8;7065;3,6;49,4;1398;9,8
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ085621;EventCaterer;7438;;10041;;104332;97209;;64992;3885;;522;37;6,6;34;16;56;59;1026;;166;;70,4;3372;2736;3887;100,1;1838;;47,3;566;14,6
